name,artists,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,language
后退,Gen Neo,0,0.594,0.642,5.0,-6.501,0.0,0.126,0.237,0.0,0.111,0.464,133.957,180896.0,2017.0,Mandarin
小段,Silence Wang,31,0.6759999999999999,0.428,1.0,-7.087999999999999,1.0,0.0373,0.767,0.0,0.113,0.338,73.991,257133.0,2020.0,Mandarin
忽而今夏 (電視劇《忽而今夏》同名主題曲),Silence Wang,41,0.654,0.354,2.0,-10.976,1.0,0.047,0.6970000000000001,0.0,0.289,0.334,132.067,260721.0,2018.0,Mandarin
少年侠(《天醒之路》片头曲),Silence Wang,33,0.544,0.748,11.0,-5.471,0.0,0.0426,0.254,0.0,0.34700000000000003,0.318,123.801,204250.0,2020.0,Mandarin
祝我快樂,Silence Wang,27,0.411,0.179,7.0,-13.214,1.0,0.0427,0.901,1.12e-06,0.0949,0.289,137.186,277781.0,2020.0,Mandarin
茫,李润祺,52,0.5920000000000001,0.416,11.0,-7.4,1.0,0.0331,0.551,0.0,0.0761,0.208,129.945,227213.0,2020.0,Mandarin
伪装 - 抖音版,朱习爱,0,0.733,0.521,11.0,-13.077,0.0,0.0486,0.289,0.0,0.094,0.243,92.001,266344.0,2019.0,Mandarin
他曾说的话有没有兑现 - 抖音原版,KK星,0,0.6990000000000001,0.56,6.0,-8.679,1.0,0.0376,0.0656,1.03e-06,0.8190000000000001,0.448,94.926,160473.0,2020.0,Mandarin
画画的baby(抖音女声版),欣然丫,0,0.8640000000000001,0.54,9.0,-9.735,1.0,0.17800000000000002,0.22,0.0,0.34600000000000003,0.909,104.984,87596.0,2020.0,Mandarin
能不能方过我 (Remix),欣然丫,0,0.638,0.813,0.0,-7.974,1.0,0.109,0.272,0.0,0.147,0.731,131.942,166600.0,2020.0,Mandarin
湖,李棒棒Muti,20,0.608,0.737,4.0,-5.511,1.0,0.0249,0.417,0.0,0.306,0.2,84.01,210013.0,2018.0,Mandarin
你若成风,許嵩,29,0.802,0.445,6.0,-6.972,1.0,0.0348,0.445,2.1e-06,0.0786,0.8079999999999999,93.02,172736.0,2007.0,Mandarin
想說,颜人中,47,0.82,0.405,7.0,-10.335,1.0,0.0454,0.41,0.0,0.207,0.873,116.044,200690.0,2020.0,Mandarin
粉霧海,易烊千璽,40,0.698,0.457,9.0,-9.529,1.0,0.0381,0.546,1.29e-05,0.219,0.217,120.066,215167.0,2020.0,Mandarin
苦茶 (feat. 黑澀會美眉),Lollipop F,38,0.58,0.614,1.0,-7.15,1.0,0.0337,0.124,0.0,0.0468,0.305,120.081,280529.0,2007.0,Mandarin
如果能幸福 - HBO Asia原創影集《戒指流浪記》片尾曲,Eric Chou,63,0.48,0.358,0.0,-9.565,1.0,0.0282,0.622,2.12e-05,0.107,0.142,149.945,259588.0,2020.0,Mandarin
坠,添儿呗,39,0.609,0.535,7.0,-8.596,0.0,0.0454,0.7979999999999999,0.00323,0.118,0.0914,136.02700000000002,216883.0,2020.0,Mandarin
当妮走了,徐真真,39,0.477,0.5579999999999999,2.0,-7.09,1.0,0.0961,0.556,0.0,0.0783,0.254,158.108,208746.0,2020.0,Mandarin
My boo,易烊千璽,41,0.7909999999999999,0.573,7.0,-5.0760000000000005,1.0,0.0378,0.0636,0.00028700000000000004,0.16,0.8140000000000001,100.001,169187.0,2020.0,Mandarin
哎呦喂,yangyang,50,0.736,0.475,1.0,-10.722,0.0,0.146,0.237,0.0,0.14300000000000002,0.42,143.04,219250.0,2020.0,Mandarin
粒子们,于贞,35,0.7240000000000001,0.522,6.0,-7.09,0.0,0.0902,0.207,0.00111,0.0896,0.452,135.045,232000.0,2020.0,Mandarin
Turn Up(我阿姨也癢),Dern,33,0.7559999999999999,0.5670000000000001,5.0,-7.866,1.0,0.0897,0.373,0.0,0.125,0.867,98.047,215510.0,2020.0,Mandarin
孤獨,G.E.M.,53,0.725,0.6729999999999999,6.0,-5.375,0.0,0.0612,0.271,9.34e-06,0.111,0.158,84.029,230831.0,2020.0,Mandarin
Frowned blueface Pt2,光能使者,30,0.725,0.474,6.0,-9.121,0.0,0.0312,0.327,1.47e-06,0.102,0.31,112.974,186643.0,2020.0,Mandarin
991,NINEONE#,26,0.626,0.746,8.0,-5.1560000000000015,1.0,0.0823,0.295,0.0,0.263,0.472,160.12,124500.0,2020.0,Mandarin
酒家,小阿七,36,0.607,0.907,0.0,-3.175,0.0,0.081,0.324,0.0,0.339,0.5589999999999999,136.08700000000002,201377.0,2020.0,Mandarin
嘻哈愛情浮世繪,XMASwu,35,0.68,0.536,8.0,-9.671,1.0,0.0424,0.863,0.0,0.136,0.769,87.985,193636.0,2019.0,Mandarin
陷阱,王北车,39,0.65,0.501,0.0,-6.452000000000001,1.0,0.0285,0.0497,0.0,0.0746,0.355,142.01,280950.0,2018.0,Mandarin
素颜,許嵩,42,0.653,0.4,11.0,-7.882999999999999,1.0,0.0491,0.381,0.0,0.19,0.583,169.997,238597.0,2010.0,Mandarin
特别关系,都智文,41,0.778,0.639,8.0,-5.699,1.0,0.0303,0.378,0.0,0.13,0.738,100.002,196720.0,2020.0,Mandarin
將故事寫成我們,JJ Lin,52,0.462,0.636,8.0,-4.349,1.0,0.0309,0.611,0.0,0.109,0.388,134.933,335480.0,2019.0,Mandarin
刪掉,小峰峰（陳峰）,34,0.696,0.6829999999999999,9.0,-4.871,1.0,0.0337,0.124,0.00178,0.281,0.715,89.975,197387.0,2020.0,Mandarin
Nothing Wrong (feat. Goldlink),88rising,37,0.8059999999999999,0.905,5.0,-4.363,0.0,0.294,0.258,0.0,0.324,0.524,124.001,192401.0,2018.0,Mandarin
Relax,满舒克,36,0.7070000000000001,0.642,6.0,-6.259,1.0,0.248,0.368,0.0,0.219,0.511,176.06,201374.0,2018.0,Mandarin
做我的猫,满舒克,35,0.813,0.597,9.0,-6.93,1.0,0.0469,0.0304,2.03e-05,0.048,0.375,108.037,241232.0,2018.0,Mandarin
LOGO,满舒克,16,0.802,0.7240000000000001,5.0,-5.872999999999998,0.0,0.195,0.47,0.0,0.0676,0.484,144.04,242000.0,2018.0,Mandarin
你抓不到我,8ball,32,0.738,0.81,2.0,-2.727,0.0,0.125,0.452,0.0,0.117,0.401,139.965,224237.0,2018.0,Mandarin
其实,Joker Xue,41,0.463,0.285,11.0,-11.127,1.0,0.0341,0.8190000000000001,1.5e-05,0.0948,0.29100000000000004,112.734,242207.0,2013.0,Mandarin
她和她和她,于贞,34,0.773,0.725,2.0,-6.276,1.0,0.0865,0.0756,0.0,0.21600000000000005,0.477,159.938,258187.0,2020.0,Mandarin
爱过你这件事,西柚,38,0.5770000000000001,0.496,2.0,-8.511000000000001,1.0,0.0321,0.8240000000000001,0.0,0.111,0.282,79.01899999999998,279464.0,2019.0,Mandarin
老公公老婆婆,朱主爱,36,0.638,0.205,2.0,-11.202,1.0,0.113,0.877,0.0,0.287,0.574,181.891,216400.0,2020.0,Mandarin
别叫我达芬奇,Lil Ghost小鬼,53,0.746,0.5379999999999999,1.0,-8.501,1.0,0.181,0.055,3.02e-06,0.0529,0.664,159.982,245760.0,2020.0,Mandarin
Why You So Beautful,Tiab,45,0.813,0.397,9.0,-13.292,0.0,0.0529,0.45,7.140000000000001e-05,0.134,0.235,114.007,210000.0,2019.0,Mandarin
相信愛,Eric Chou,49,0.603,0.426,4.0,-7.372000000000001,1.0,0.024,0.747,9.63e-06,0.141,0.382,75.033,266253.0,2020.0,Mandarin
烂笑话,王泽科,38,0.618,0.362,11.0,-9.117,1.0,0.0327,0.481,0.0,0.21600000000000005,0.339,119.969,235500.0,2020.0,Mandarin
Christy,Tyson Yoshi,52,0.711,0.4320000000000001,7.0,-7.77,1.0,0.0538,0.515,0.0,0.0743,0.14400000000000002,80.04899999999998,174000.0,2019.0,Mandarin
Fly,Tyson Yoshi,31,0.545,0.758,8.0,-6.324,1.0,0.314,0.0221,0.0,0.525,0.88,149.984,176000.0,2020.0,Mandarin
圈套,野生三十,35,0.7140000000000001,0.752,2.0,-4.798,1.0,0.202,0.579,0.0,0.263,0.7809999999999999,170.033,201659.0,2020.0,Mandarin
Coming Baby,律野,17,0.936,0.511,7.0,-4.756,0.0,0.102,0.34600000000000003,0.0,0.0278,0.403,105.005,214997.0,2019.0,Mandarin
天空下着小雨,函几,26,0.654,0.498,6.0,-9.098,1.0,0.0435,0.634,0.0,0.135,0.512,92.24,180115.0,2019.0,Mandarin
心动信号,Alaric的窗台,25,0.61,0.546,9.0,-6.964,1.0,0.0293,0.611,0.0,0.0868,0.466,130.003,218587.0,2020.0,Mandarin
遗憾也值得,王靖雯不胖,46,0.409,0.38,5.0,-7.894,1.0,0.0316,0.816,0.0,0.0886,0.208,139.95600000000002,244395.0,2020.0,Mandarin
全是笑话,In K,25,0.637,0.741,10.0,-6.42,0.0,0.0373,0.14,0.0,0.105,0.265,139.972,187480.0,2020.0,Mandarin
朱砂,Ren Ran,42,0.608,0.438,11.0,-8.442,1.0,0.0318,0.544,1.42e-06,0.117,0.358,110.046,236068.0,2020.0,Mandarin
不喜欢下雨天,Piggy,31,0.674,0.259,6.0,-11.843,0.0,0.046,0.89,0.0,0.17,0.5379999999999999,80.53,170159.0,2019.0,Mandarin
好像掉進愛情海裡 (獨唱版),趙露思,32,0.802,0.45,9.0,-7.568,1.0,0.0669,0.43,3.17e-06,0.0955,0.6559999999999999,105.281,185072.0,2018.0,Mandarin
(笑),太一,29,0.71,0.398,8.0,-10.101,1.0,0.0315,0.667,7.759999999999999e-05,0.258,0.6779999999999999,114.987,229776.0,2019.0,Mandarin
我是誰 (電視劇《狼殿下》主題曲),Jolin Tsai,52,0.591,0.595,11.0,-9.984,0.0,0.0653,0.6409999999999999,0.0,0.161,0.611,77.009,239286.0,2020.0,Mandarin
我多想回到那个夏天(中文电摇),花叔,0,0.737,0.7959999999999999,10.0,-4.939,1.0,0.0353,0.0922,0.00348,0.555,0.882,134.626,188560.0,2020.0,Mandarin
悬溺(温柔男声版),薛玺林,0,0.546,0.448,8.0,-15.171,0.0,0.0286,0.599,0.16699999999999998,0.12,0.64,144.031,196297.0,2020.0,Mandarin
潮汐,In K,48,0.7509999999999999,0.433,10.0,-9.583,0.0,0.0348,0.387,8.22e-06,0.122,0.365,93.03,168797.0,2020.0,Mandarin
间距,en,55,0.575,0.562,6.0,-7.396,1.0,0.0289,0.45,0.0,0.101,0.334,130.056,283969.0,2020.0,Mandarin
醒不来的梦,回小仙,47,0.7440000000000001,0.605,5.0,-5.83,0.0,0.0318,0.4970000000000001,0.0,0.394,0.471,108.012,232297.0,2020.0,Mandarin
染,Zhang Bichen,24,0.703,0.473,9.0,-9.578,1.0,0.032,0.393,2.34e-05,0.0943,0.481,99.942,230909.0,2019.0,Mandarin
沉醉的青絲,林寶馨,45,0.655,0.435,0.0,-11.495,1.0,0.0359,0.528,0.0,0.18,0.495,127.991,221650.0,2020.0,Mandarin
NO 808,Lil Ghost小鬼,46,0.815,0.61,7.0,-6.2360000000000015,1.0,0.0923,0.264,0.0,0.29100000000000004,0.8640000000000001,82.98200000000001,169300.0,2020.0,Mandarin
回忆观影券,In K,30,0.6859999999999999,0.645,11.0,-9.21,0.0,0.0276,0.378,0.0,0.103,0.248,130.079,170924.0,2020.0,Mandarin
熬夜,摩登兄弟劉宇寧,41,0.446,0.561,0.0,-6.0360000000000005,1.0,0.0421,0.27,0.0,0.0884,0.253,74.934,280798.0,2020.0,Mandarin
彩券,Joker Xue,34,0.652,0.455,6.0,-8.038,1.0,0.028,0.28300000000000003,3.43e-06,0.11,0.376,123.983,275856.0,2020.0,Mandarin
所念皆星河,梦琪,42,0.7559999999999999,0.336,5.0,-10.59,1.0,0.0365,0.615,0.0,0.0832,0.476,127.917,218193.0,2020.0,Mandarin
月光与你,吕大叶,1,0.828,0.698,0.0,-8.738,0.0,0.118,0.453,2.49e-06,0.165,0.621,97.988,216683.0,2020.0,Mandarin
Super Life,Jason Zhang,20,0.561,0.584,1.0,-6.5360000000000005,1.0,0.0331,0.185,0.0,0.136,0.131,150.018,238388.0,2018.0,Mandarin
宣言,Ariel Tsai,32,0.482,0.345,1.0,-10.627,1.0,0.0331,0.166,0.0,0.0847,0.4920000000000001,143.38,200750.0,2017.0,Mandarin
一個人想著一個人,Pets Tseng,51,0.502,0.442,3.0,-7.89,1.0,0.0425,0.746,0.0,0.197,0.201,136.102,243667.0,2013.0,Mandarin
红装,徐良,23,0.687,0.606,1.0,-8.668,0.0,0.0338,0.379,1.03e-06,0.373,0.494,149.88,246518.0,2010.0,Mandarin
花 海,Jay Chou,51,0.504,0.498,9.0,-7.059,1.0,0.0243,0.184,0.0,0.334,0.192,74.979,262093.0,2008.0,Mandarin
愛一點,Leehom Wang,34,0.629,0.489,8.0,-8.372,1.0,0.0263,0.488,0.0,0.158,0.29,91.002,306840.0,2015.0,Mandarin
愛*轉角,Show Luo,44,0.634,0.402,8.0,-8.781,1.0,0.0294,0.738,0.0,0.123,0.232,147.031,293933.0,2006.0,Mandarin
我要变好看,新乐尘符,32,0.759,0.754,2.0,-6.331,1.0,0.314,0.188,0.0,0.0737,0.904,159.88299999999995,200725.0,2019.0,Mandarin
靠近,一口甜,29,0.8240000000000001,0.544,4.0,-8.97,1.0,0.0409,0.408,0.0,0.107,0.4970000000000001,101.964,178442.0,2019.0,Mandarin
永不失联的爱,藤柒吖,35,0.667,0.293,2.0,-11.306,1.0,0.0274,0.873,0.0,0.197,0.322,84.057,263549.0,2020.0,Mandarin
不完美小孩,王俊凱,26,0.617,0.442,1.0,-6.6610000000000005,1.0,0.0275,0.7140000000000001,0.0,0.114,0.256,112.99,260229.0,2017.0,Mandarin
小宇,Zhang Zhen Yue,45,0.747,0.373,11.0,-9.417,1.0,0.0286,0.715,0.000193,0.108,0.353,90.035,227555.0,2007.0,Mandarin
斯芬克斯 (Sphinx),THE9,44,0.654,0.873,9.0,-3.469,1.0,0.218,0.0692,0.0,0.648,0.639,149.94299999999996,218213.0,2020.0,Mandarin
風的顏色,NINEONE#,47,0.417,0.722,1.0,-6.71,1.0,0.0513,0.307,0.0,0.07,0.218,103.229,182139.0,2019.0,Mandarin
為你瘋狂,Ryan.B,36,0.8079999999999999,0.725,8.0,-5.063,1.0,0.0409,0.563,0.0,0.262,0.908,119.997,228373.0,2019.0,Mandarin
你根本不懂,季彦霖,21,0.7020000000000001,0.7,1.0,-7.871,0.0,0.0448,0.377,0.0040100000000000005,0.378,0.799,150.048,208078.0,2017.0,Mandarin
遥远的你,花僮,32,0.593,0.318,10.0,-11.336,1.0,0.03,0.8490000000000001,0.0974,0.0891,0.34,140.079,199847.0,2018.0,Mandarin
你从不知道,刘增瞳,39,0.696,0.6829999999999999,10.0,-9.42,0.0,0.0455,0.52,0.000154,0.236,0.4270000000000001,84.98700000000002,231529.0,2016.0,Mandarin
和你到老,王逗逗,14,0.698,0.524,9.0,-8.728,1.0,0.0382,0.278,4.34e-06,0.105,0.425,130.02,218518.0,2016.0,Mandarin
最,刘大壮,45,0.555,0.46,2.0,-6.655,1.0,0.0264,0.703,0.0,0.131,0.234,78.075,301126.0,2020.0,Mandarin
天空之外,解语花,47,0.617,0.22,6.0,-13.004,1.0,0.0301,0.58,0.00483,0.42,0.243,124.99,367192.0,2020.0,Mandarin
倖存者,JJ Lin,51,0.354,0.464,11.0,-8.045,1.0,0.0283,0.581,0.0,0.135,0.264,138.29399999999998,281910.0,2020.0,Mandarin
大笨鐘,Jay Chou,46,0.579,0.617,4.0,-6.78,1.0,0.0354,0.0527,9.74e-06,0.0967,0.248,148.019,242840.0,2012.0,Mandarin
忘了没有,王靖雯不胖,52,0.645,0.436,6.0,-6.1789999999999985,1.0,0.0293,0.86,0.0,0.113,0.294,112.036,257313.0,2020.0,Mandarin
还是要分开,伊格赛听,19,0.6629999999999999,0.696,5.0,-5.309,0.0,0.0704,0.378,0.0,0.0685,0.7559999999999999,170.013,184636.0,2020.0,Mandarin
不可能再遇见,胜屿,26,0.741,0.713,10.0,-5.682,1.0,0.0264,0.321,1.63e-06,0.195,0.414,135.02,204413.0,2020.0,Mandarin
The Magic of Love,Jin Sha,31,0.775,0.589,2.0,-8.482999999999999,1.0,0.0382,0.633,0.0,0.181,0.722,95.037,191144.0,2020.0,Mandarin
需一,李润祺,36,0.721,0.5870000000000001,0.0,-7.09,1.0,0.038,0.354,0.0,0.123,0.534,107.984,208889.0,2020.0,Mandarin
跟我在一起,很美味,27,0.6579999999999999,0.459,1.0,-6.935,1.0,0.0363,0.78,3.47e-06,0.0859,0.66,207.983,189808.0,2019.0,Mandarin
中間人,Ice Paper,46,0.7659999999999999,0.379,9.0,-11.109000000000002,0.0,0.102,0.5589999999999999,0.0,0.106,0.3720000000000001,77.947,200769.0,2018.0,Mandarin
最甜情歌 - 女生版,一玟,32,0.847,0.474,4.0,-7.614,1.0,0.0703,0.8759999999999999,0.0,0.108,0.42,120.033,177535.0,2021.0,Mandarin
Minimanimo (feat. Haee) [prod. Advanced],Feng Timo,39,0.648,0.8909999999999999,7.0,-1.253,0.0,0.107,0.397,1.3e-05,0.132,0.642,170.05,231507.0,2020.0,Mandarin
空城,杨坤,39,0.605,0.616,3.0,-6.8279999999999985,1.0,0.0274,0.452,0.0,0.156,0.333,130.914,277865.0,2009.0,Mandarin
失控,井迪,52,0.485,0.5579999999999999,8.0,-6.098,1.0,0.0512,0.4920000000000001,0.0,0.34700000000000003,0.343,159.92,255000.0,2020.0,Mandarin
舒伯特玫瑰,你的叽叽,39,0.745,0.53,3.0,-6.26,1.0,0.0302,0.7909999999999999,0.0,0.101,0.34600000000000003,117.93,216077.0,2018.0,Mandarin
十一月的天气,达布希勒图,3,0.605,0.513,0.0,-11.372,1.0,0.0437,0.303,0.0,0.119,0.116,148.039,235673.0,2018.0,Mandarin
清空,王忻辰,59,0.74,0.5329999999999999,4.0,-10.074,1.0,0.0523,0.858,1.57e-06,0.12,0.489,136.079,177392.0,2021.0,Mandarin
CoCo AiozYoung7 (她會和我分手然後Say nono我也不會在意還會點CoCo),Dj Douyin Remix,42,0.7609999999999999,0.674,2.0,-6.455,0.0,0.0537,0.416,0.0,0.11,0.535,95.044,184660.0,2021.0,Mandarin
踏山河 是七叔呢 (我在 十面埋伏 四面楚歌的时候),Dj Douyin Remix,40,0.542,0.4920000000000001,2.0,-9.272,0.0,0.0466,0.485,0.0,0.112,0.112,68.953,195762.0,2021.0,Mandarin
大田後生仔,丫蛋蛋,34,0.777,0.804,11.0,-4.195,0.0,0.0331,0.39,1.39e-06,0.0431,0.6609999999999999,140.009,181979.0,2021.0,Mandarin
枕邊童話,愛寫歌的小田,41,0.584,0.44,9.0,-10.965,0.0,0.0481,0.746,0.0,0.191,0.48,139.865,190955.0,2020.0,Mandarin
隔岸,姚十六,43,0.637,0.679,6.0,-8.307,0.0,0.0339,0.0418,0.0,0.154,0.431,132.149,200855.0,2020.0,Mandarin
破酥,傲七爷,18,0.518,0.377,2.0,-10.262,1.0,0.0433,0.5770000000000001,0.0,0.0843,0.307,143.989,241458.0,2020.0,Mandarin
落日与鲸,鬼鬼Gmer,40,0.614,0.5479999999999999,0.0,-6.62,1.0,0.033,0.677,0.0,0.117,0.15,147.901,281162.0,2020.0,Mandarin
凌晨与午夜的距离,胖胖胖,31,0.499,0.555,10.0,-8.462,1.0,0.032,0.332,0.0,0.105,0.328,138.162,306087.0,2020.0,Mandarin
不及,陈亦洺,44,0.266,0.417,1.0,-8.282,1.0,0.0329,0.6920000000000001,0.0,0.0838,0.31,177.08900000000003,266882.0,2020.0,Mandarin
等你归来,程响,37,0.458,0.409,8.0,-7.159,0.0,0.0364,0.5660000000000001,0.00203,0.108,0.284,172.17700000000005,235288.0,2021.0,Mandarin
霍元甲,Jay Chou,46,0.597,0.915,2.0,-3.842,1.0,0.0464,0.0674,3.92e-05,0.101,0.6829999999999999,97.987,276320.0,2006.0,Mandarin
粉色星球,Dj Douyin Remix,42,0.6,0.685,5.0,-6.228,1.0,0.0447,0.161,0.0,0.0989,0.589,170.013,200124.0,2021.0,Mandarin
平行世界,G.E.M.,54,0.275,0.54,2.0,-7.951,0.0,0.067,0.0851,0.0,0.099,0.118,217.403,247067.0,2021.0,Mandarin
一拍两散,李美灵芝,33,0.423,0.457,3.0,-8.033999999999999,1.0,0.0309,0.741,0.0,0.147,0.362,179.852,204000.0,2020.0,Mandarin
她给的爱太遥远,李美灵芝,1,0.6579999999999999,0.361,2.0,-9.639,1.0,0.0273,0.9,0.0,0.116,0.5820000000000001,109.913,213156.0,2020.0,Mandarin
一曲相思,半阳,38,0.767,0.633,6.0,-8.335,1.0,0.0249,0.7070000000000001,3.69e-06,0.165,0.8420000000000001,104.04,167986.0,2018.0,Mandarin
生僻字,陳柯宇,0,0.596,0.895,11.0,-5.017,0.0,0.049,0.601,0.0,0.365,0.6859999999999999,139.967,216000.0,2019.0,Mandarin
少一點天份 - Demo,張簡君偉,33,0.628,0.578,0.0,-6.225,0.0,0.0288,0.78,1.42e-06,0.17,0.254,109.131,210950.0,2019.0,Mandarin
再想念你一遍,羊羊,36,0.598,0.433,6.0,-10.348,1.0,0.0449,0.802,0.0,0.0796,0.182,128.188,239891.0,2020.0,Mandarin
小宇 - 翻唱,莫籽,36,0.583,0.147,6.0,-13.752,1.0,0.0317,0.8390000000000001,0.0,0.0956,0.307,148.018,269244.0,2019.0,Mandarin
多期待,程響,21,0.573,0.269,7.0,-10.311,1.0,0.0298,0.795,0.0,0.254,0.329,75.938,219472.0,2020.0,Mandarin
暗恋是一个人的事,宿羽阳,29,0.638,0.34600000000000003,2.0,-8.369,1.0,0.0327,0.662,0.0,0.133,0.377,123.917,270000.0,2019.0,Mandarin
好友申請,子清,17,0.6629999999999999,0.515,4.0,-5.977,1.0,0.0329,0.8290000000000001,0.0,0.116,0.354,128.054,215754.0,2020.0,Mandarin
超人,王貳浪,27,0.465,0.384,7.0,-10.839,1.0,0.0305,0.711,3.3e-06,0.107,0.217,140.07,373714.0,2021.0,Mandarin
爱的名字,于潼,10,0.569,0.34700000000000003,1.0,-12.522,1.0,0.0372,0.728,0.0,0.105,0.439,131.936,200034.0,2021.0,Mandarin
保持微笑,胡66,20,0.547,0.645,11.0,-6.037000000000001,1.0,0.0358,0.339,0.0,0.267,0.301,140.02100000000002,260571.0,2020.0,Mandarin
行星,大籽,21,0.381,0.763,0.0,-4.185,0.0,0.107,0.685,2.12e-06,0.344,0.361,91.383,211469.0,2020.0,Mandarin
放火,苏琛,2,0.541,0.531,5.0,-10.315,1.0,0.0361,0.479,0.0,0.0893,0.301,129.921,236308.0,2021.0,Mandarin
星辰记,苏琛,10,0.513,0.477,10.0,-8.23,1.0,0.0244,0.772,1.44e-06,0.0945,0.393,79.439,276161.0,2020.0,Mandarin
梳,苏琛,31,0.605,0.267,9.0,-12.288,1.0,0.0324,0.867,3.24e-06,0.321,0.319,123.946,225540.0,2020.0,Mandarin
难生恨,DAWN,41,0.561,0.342,10.0,-12.062,0.0,0.0289,0.8420000000000001,0.000459,0.409,0.344,138.003,229572.0,2020.0,Mandarin
晚夜微雨问海棠,陈亦洺,43,0.424,0.643,0.0,-7.524,0.0,0.0308,0.156,0.0,0.0927,0.371,162.16,283011.0,2020.0,Mandarin
暖冬,魏晗,27,0.647,0.462,1.0,-7.303,0.0,0.0377,0.5770000000000001,0.0,0.247,0.18600000000000005,143.941,222123.0,2021.0,Mandarin
晚安晚安,小三金,42,0.643,0.42,3.0,-8.454,1.0,0.0322,0.6559999999999999,0.0,0.207,0.309,150.085,233897.0,2020.0,Mandarin
Promise,Harikiri,50,0.916,0.488,5.0,-5.85,1.0,0.221,0.149,0.0,0.13699999999999998,0.727,134.018,207761.0,2021.0,Mandarin
不刪,井朧,60,0.376,0.631,6.0,-6.537000000000001,1.0,0.0582,0.244,0.0,0.0912,0.308,163.634,264969.0,2020.0,Mandarin
愛的恰恰,寶石Gem,45,0.888,0.921,1.0,-3.016,1.0,0.0466,0.0315,0.0,0.0813,0.7559999999999999,106.019,194717.0,2020.0,Mandarin
不跟你好了,BigYear大年,40,0.777,0.527,2.0,-9.858,0.0,0.12,0.72,0.0,0.0963,0.767,130.153,157846.0,2021.0,Mandarin
嗜好,颜人中,47,0.66,0.29600000000000004,6.0,-9.752,1.0,0.037000000000000005,0.851,0.0,0.113,0.209,119.063,284114.0,2021.0,Mandarin
气象站台,Uu,52,0.738,0.386,7.0,-7.1160000000000005,1.0,0.0389,0.8420000000000001,0.0,0.1,0.547,120.025,229523.0,2021.0,Mandarin
目不转睛,棉子,22,0.8320000000000001,0.502,1.0,-6.399,1.0,0.054000000000000006,0.335,0.0,0.342,0.705,130.967,203959.0,2021.0,Mandarin
曲肖冰 晴天 (温柔女聲版),Dj Douyin Remix,32,0.665,0.487,9.0,-9.726,1.0,0.0319,0.767,2.99e-06,0.135,0.313,136.016,167419.0,2021.0,Mandarin
"独家记忆 (我喜歡你,是我獨家的記憶)",Dj Douyin Remix,26,0.355,0.376,11.0,-10.757,1.0,0.0461,0.471,0.0,0.0958,0.32,158.988,293146.0,2021.0,Mandarin
靠近一点 (再靠近一点 想见你一面),Dj Douyin Remix,38,0.8540000000000001,0.392,9.0,-10.191,1.0,0.0775,0.0657,1.73e-05,0.111,0.584,118.019,289097.0,2021.0,Mandarin
小爱 杨杰 阿拉梅,Dj Douyin Remix,21,0.773,0.418,11.0,-8.796,1.0,0.0545,0.773,0.0,0.124,0.344,120.013,178896.0,2021.0,Mandarin
察觉,音格概念,51,0.731,0.5589999999999999,10.0,-7.367000000000001,1.0,0.042,0.804,0.0,0.353,0.632,140.02100000000002,199752.0,2021.0,Mandarin
如一,不是花火呀,51,0.625,0.5539999999999999,0.0,-7.044,1.0,0.0297,0.8809999999999999,0.0,0.375,0.329,130.05,251171.0,2021.0,Mandarin
海里,李美灵芝,39,0.505,0.378,1.0,-8.548,1.0,0.0281,0.76,0.0,0.114,0.328,76.982,294406.0,2021.0,Mandarin
后来遇见的人,王泽科,34,0.522,0.369,5.0,-9.904,1.0,0.0274,0.741,0.000369,0.0797,0.191,80.046,282750.0,2020.0,Mandarin
我想对你说的话,王嘉懿,2,0.557,0.386,5.0,-10.339,0.0,0.11,0.471,2.87e-06,0.111,0.406,91.869,233341.0,2020.0,Mandarin
请杀死我的浪漫,李润祺,28,0.654,0.535,10.0,-4.025,1.0,0.0301,0.68,0.0,0.121,0.151,130.079,272373.0,2021.0,Mandarin
等雾散去,覆予,46,0.609,0.597,1.0,-6.2879999999999985,1.0,0.0382,0.416,0.0,0.0891,0.644,73.934,227432.0,2021.0,Mandarin
四塊五,隔壁老樊,37,0.483,0.295,1.0,-10.098,0.0,0.0357,0.425,0.000301,0.118,0.152,119.785,276448.0,2021.0,Mandarin
一个傻子,杨博然,46,0.417,0.527,0.0,-6.657,1.0,0.0369,0.69,0.0,0.113,0.316,129.565,275931.0,2021.0,Mandarin
说散就散,Derrick Hoh,0,0.509,0.507,10.0,-5.8889999999999985,1.0,0.0473,0.629,0.0,0.103,0.334,140.361,222709.0,2018.0,Mandarin
1022-比尔的歌,Aggylow,40,0.6729999999999999,0.614,6.0,-6.875,0.0,0.1,0.349,0.0,0.314,0.478,88.00200000000002,194444.0,2021.0,Mandarin
给不了你未来,张家旺,42,0.754,0.601,2.0,-8.58,1.0,0.0603,0.483,6.46e-06,0.365,0.218,134.031,200000.0,2021.0,Mandarin
看好你的女友,大年,29,0.931,0.469,0.0,-8.517999999999999,1.0,0.17600000000000002,0.6809999999999999,5.39e-06,0.152,0.818,104.99,205396.0,2019.0,Mandarin
三行情书,蔡文泽,44,0.609,0.333,3.0,-10.931,1.0,0.0333,0.5329999999999999,1.75e-06,0.113,0.292,120.117,216002.0,2021.0,Mandarin
